log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
16044,P-2022-011,EMP-01,2023-01-12,Site Visit,Punch List Generation,3.9
16045,P-2022-011,EMP-06,2022-12-28,Site Visit,RFI Clarification,1.97
16046,P-2022-011,EMP-02,2022-10-22,Site Visit,Quality Check (QA/QC),0.87
16047,P-2022-011,EMP-03,2023-03-24,Site Visit,Existing Conditions Survey,2.01
16048,P-2022-011,EMP-02,2023-01-13,Site Visit,Progress Inspection,2.28
16049,P-2022-011,EMP-08,2022-11-28,Site Visit,Punch List Generation,3.35
16050,P-2022-011,EMP-05,2022-12-30,Site Visit,Progress Inspection,3.15
16051,P-2022-011,EMP-05,2023-01-03,Site Visit,Progress Inspection,1.98
16052,P-2022-011,EMP-01,2023-03-25,Site Visit,RFI Clarification,1.76
16053,P-2022-011,EMP-04,2023-02-06,Site Visit,RFI Clarification,2.29
16054,P-2022-011,EMP-10,2022-11-19,Site Visit,Punch List Generation,2.52
16055,P-2022-011,EMP-04,2023-04-23,Site Visit,Quality Check (QA/QC),5.12
16056,P-2022-011,EMP-06,2022-12-12,Site Visit,RFI Clarification,2.52
16057,P-2022-011,EMP-04,2023-03-20,Site Visit,RFI Clarification,3.63
16058,P-2022-011,EMP-07,2023-05-06,Site Visit,Quality Check (QA/QC),3.9
16059,P-2022-011,EMP-09,2022-12-22,Site Visit,Quality Check (QA/QC),3.72
16060,P-2022-011,EMP-01,2022-11-25,Site Visit,Existing Conditions Survey,2.43
16061,P-2022-011,EMP-05,2023-01-16,Site Visit,Existing Conditions Survey,4.22
16062,P-2022-011,EMP-02,2023-01-28,Site Visit,RFI Clarification,2.54
16063,P-2022-011,EMP-08,2023-02-10,Site Visit,Quality Check (QA/QC),4.27
16064,P-2022-011,EMP-07,2023-02-11,Site Visit,Existing Conditions Survey,1.45
16065,P-2022-011,EMP-03,2022-11-29,Site Visit,Progress Inspection,1.32
16066,P-2022-011,EMP-09,2022-12-01,Site Visit,Punch List Generation,2.86
16067,P-2022-011,EMP-01,2023-02-22,Site Visit,Punch List Generation,2.2
16068,P-2022-011,EMP-03,2023-02-25,Site Visit,Quality Check (QA/QC),0.87
16069,P-2022-011,EMP-09,2022-11-30,Site Visit,Quality Check (QA/QC),2.68
16070,P-2022-011,EMP-06,2022-12-25,Site Visit,Quality Check (QA/QC),2.91
16071,P-2022-011,EMP-08,2023-03-22,Site Visit,Progress Inspection,3.29
16072,P-2022-011,EMP-02,2023-04-13,Site Visit,Punch List Generation,3.83
16073,P-2022-011,EMP-05,2023-03-13,Site Visit,Punch List Generation,3.48
16074,P-2022-011,EMP-06,2022-12-07,Site Visit,Punch List Generation,3.4
16075,P-2022-011,EMP-06,2022-10-30,Site Visit,RFI Clarification,3.05
16076,P-2022-011,EMP-01,2023-02-27,Site Visit,Existing Conditions Survey,1.74
16077,P-2022-011,EMP-10,2022-11-28,Site Visit,Existing Conditions Survey,2.68
16078,P-2022-011,EMP-01,2023-03-07,Site Visit,Existing Conditions Survey,2.92
16079,P-2022-011,EMP-04,2023-04-04,Site Visit,RFI Clarification,1.83
16080,P-2022-011,EMP-04,2023-04-02,Site Visit,Punch List Generation,2.58
16081,P-2022-011,EMP-09,2023-04-15,Site Visit,RFI Clarification,2.56
16082,P-2022-011,EMP-09,2023-02-26,Site Visit,Quality Check (QA/QC),2.5
16083,P-2022-011,EMP-08,2022-12-18,Site Visit,Progress Inspection,2.12
16084,P-2022-011,EMP-09,2023-04-02,Site Visit,Progress Inspection,3.27
16085,P-2022-011,EMP-08,2022-11-04,Site Visit,Existing Conditions Survey,1.11
16086,P-2022-011,EMP-09,2022-11-21,Site Visit,Progress Inspection,3.2
16087,P-2022-011,EMP-10,2023-01-21,Site Visit,Existing Conditions Survey,1.28
16088,P-2022-011,EMP-04,2022-11-06,Site Visit,Existing Conditions Survey,1.39
16089,P-2022-011,EMP-04,2022-11-25,Site Visit,Existing Conditions Survey,2.19
16090,P-2022-011,EMP-02,2023-04-06,Site Visit,RFI Clarification,2.89
16091,P-2022-011,EMP-08,2023-01-12,Site Visit,Punch List Generation,2.33
16092,P-2022-011,EMP-02,2022-12-14,Site Visit,Existing Conditions Survey,3.57
16093,P-2022-011,EMP-03,2022-10-24,Site Visit,Existing Conditions Survey,4.0
16094,P-2022-011,EMP-10,2023-02-02,Site Visit,Existing Conditions Survey,1.85
16095,P-2022-011,EMP-01,2022-11-01,Site Visit,RFI Clarification,1.69
16096,P-2022-011,EMP-05,2023-01-12,Site Visit,Quality Check (QA/QC),2.87
16097,P-2022-011,EMP-08,2022-12-01,Site Visit,Progress Inspection,3.44
16098,P-2022-011,EMP-01,2023-02-24,Site Visit,Progress Inspection,2.22
16099,P-2022-011,EMP-03,2023-04-25,Site Visit,Quality Check (QA/QC),2.83
16100,P-2022-011,EMP-01,2022-11-14,Site Visit,RFI Clarification,3.18
16101,P-2022-011,EMP-09,2022-11-04,Site Visit,Existing Conditions Survey,3.01
16102,P-2022-011,EMP-03,2023-02-27,Site Visit,Progress Inspection,4.42
16103,P-2022-011,EMP-06,2023-01-22,Site Visit,Punch List Generation,4.29
16104,P-2022-011,EMP-09,2023-05-05,Site Visit,Punch List Generation,1.44
16105,P-2022-011,EMP-01,2023-01-18,Site Visit,Existing Conditions Survey,2.72
16106,P-2022-011,EMP-02,2022-11-02,Site Visit,Quality Check (QA/QC),2.19
16107,P-2022-011,EMP-09,2023-03-26,Site Visit,Progress Inspection,3.49
16108,P-2022-011,EMP-02,2023-01-15,Site Visit,Existing Conditions Survey,0.25
16109,P-2022-011,EMP-02,2023-02-15,Site Visit,Existing Conditions Survey,1.05
16110,P-2022-011,EMP-01,2022-10-30,Site Visit,Existing Conditions Survey,0.82
16111,P-2022-011,EMP-06,2023-04-30,Site Visit,Progress Inspection,0.93
16112,P-2022-011,EMP-03,2022-11-03,Site Visit,Quality Check (QA/QC),2.53
16113,P-2022-011,EMP-03,2023-04-09,Site Visit,Punch List Generation,2.25
16114,P-2022-011,EMP-07,2022-12-27,Site Visit,Quality Check (QA/QC),3.15
16115,P-2022-011,EMP-08,2023-03-08,Site Visit,Quality Check (QA/QC),1.78
16116,P-2022-011,EMP-02,2023-03-15,Site Visit,RFI Clarification,1.84
16117,P-2022-011,EMP-04,2023-03-18,Site Visit,Quality Check (QA/QC),2.91
16118,P-2022-011,EMP-03,2023-01-30,Site Visit,Existing Conditions Survey,1.46
16119,P-2022-011,EMP-02,2023-02-14,Site Visit,Existing Conditions Survey,1.77
16120,P-2022-011,EMP-08,2023-01-12,Site Visit,Quality Check (QA/QC),0.73
16121,P-2022-011,EMP-06,2023-01-02,Site Visit,Quality Check (QA/QC),3.76
16122,P-2022-011,EMP-02,2022-12-01,Site Visit,Existing Conditions Survey,1.01
16123,P-2022-011,EMP-11,2023-01-31,Site Visit,Existing Conditions Survey,1.75
16124,P-2022-011,EMP-04,2022-10-27,Site Visit,Existing Conditions Survey,3.67
16125,P-2022-011,EMP-04,2022-12-19,Site Visit,Quality Check (QA/QC),1.47
16126,P-2022-011,EMP-09,2023-01-07,Site Visit,Quality Check (QA/QC),0.25
16127,P-2024-008,EMP-02,2024-02-17,Design,Facade/Exterior Detailing,1.79
16128,P-2024-008,EMP-11,2024-02-26,Design,Material Specification Review,1.62
16129,P-2024-008,EMP-10,2024-02-03,Design,Architectural Layout,2.6
16130,P-2024-008,EMP-08,2024-02-20,Design,Facade/Exterior Detailing,2.21
16131,P-2024-008,EMP-08,2024-02-20,Design,Material Specification Review,2.33
16132,P-2024-008,EMP-05,2024-02-22,Design,Architectural Layout,2.42
16133,P-2024-008,EMP-03,2024-02-13,Design,Facade/Exterior Detailing,3.27
16134,P-2024-008,EMP-07,2024-02-21,Design,Facade/Exterior Detailing,4.81
16135,P-2024-008,EMP-06,2024-02-07,Design,MEP System Planning,1.49
16136,P-2024-008,EMP-04,2024-02-03,Design,MEP System Planning,2.15
16137,P-2024-008,EMP-10,2024-02-17,Design,Facade/Exterior Detailing,2.83
16138,P-2024-008,EMP-04,2024-02-09,Design,Facade/Exterior Detailing,0.71
16139,P-2024-008,EMP-05,2024-02-18,Design,Facade/Exterior Detailing,2.79
16140,P-2024-008,EMP-06,2024-02-27,Design,Structural Concept,0.93
16141,P-2024-008,EMP-04,2024-02-17,Design,Facade/Exterior Detailing,1.96
16142,P-2024-008,EMP-04,2024-02-15,Design,MEP System Planning,2.64
16143,P-2024-008,EMP-01,2024-02-15,Design,Architectural Layout,3.57
16144,P-2024-008,EMP-02,2024-02-03,Design,Structural Concept,2.37
16145,P-2024-008,EMP-10,2024-03-07,Design,Structural Concept,4.47
16146,P-2024-008,EMP-01,2024-02-27,Design,MEP System Planning,1.23
16147,P-2024-008,EMP-03,2024-02-29,Design,Structural Concept,1.93
16148,P-2024-008,EMP-01,2024-02-06,Design,Facade/Exterior Detailing,2.7
16149,P-2024-008,EMP-04,2024-03-07,Design,Structural Concept,2.07
16150,P-2024-008,EMP-07,2024-02-24,Design,Material Specification Review,2.49
16151,P-2024-008,EMP-05,2024-02-26,Design,Facade/Exterior Detailing,2.81
16152,P-2024-008,EMP-11,2024-02-15,Design,Material Specification Review,2.33
16153,P-2024-008,EMP-01,2024-02-03,Design,Facade/Exterior Detailing,3.9
16154,P-2024-008,EMP-02,2024-02-05,Design,Architectural Layout,2.41
16155,P-2024-008,EMP-02,2024-02-29,Design,Structural Concept,1.44
16156,P-2024-008,EMP-07,2024-02-08,Design,Material Specification Review,0.67
16157,P-2024-008,EMP-04,2024-03-01,Design,MEP System Planning,1.26
16158,P-2024-008,EMP-08,2024-03-03,Design,MEP System Planning,2.07
16159,P-2024-008,EMP-05,2024-03-02,Design,Material Specification Review,2.68
16160,P-2024-008,EMP-06,2024-02-19,Design,Architectural Layout,3.37
16161,P-2024-008,EMP-11,2024-02-02,Design,Architectural Layout,1.29
16162,P-2024-008,EMP-02,2024-02-02,Design,MEP System Planning,2.43
16163,P-2024-008,EMP-05,2024-02-04,Design,Structural Concept,3.15
16164,P-2024-008,EMP-04,2024-02-05,Design,MEP System Planning,1.43
16165,P-2024-008,EMP-09,2024-02-23,Design,Structural Concept,1.69
16166,P-2024-008,EMP-04,2024-02-08,Design,Structural Concept,2.11
16167,P-2024-008,EMP-11,2024-03-06,Design,Structural Concept,3.67
16168,P-2024-008,EMP-09,2024-02-19,Design,Architectural Layout,3.88
16169,P-2024-008,EMP-04,2024-02-27,Design,Architectural Layout,3.12
16170,P-2024-008,EMP-01,2024-03-07,Design,MEP System Planning,2.06
16171,P-2024-008,EMP-10,2024-02-21,Design,Structural Concept,2.7
16172,P-2024-008,EMP-02,2024-02-23,Design,Material Specification Review,1.94
16173,P-2024-008,EMP-01,2024-02-29,Design,Material Specification Review,0.92
16174,P-2024-008,EMP-03,2024-03-10,Design,Material Specification Review,2.72
16175,P-2024-008,EMP-02,2024-03-10,Design,Facade/Exterior Detailing,2.8
16176,P-2024-008,EMP-09,2024-02-14,Design,Material Specification Review,3.46
16177,P-2024-008,EMP-05,2024-02-05,Design,Facade/Exterior Detailing,2.56
16178,P-2024-008,EMP-10,2024-03-08,Design,MEP System Planning,3.62
16179,P-2024-008,EMP-11,2024-02-08,Design,Facade/Exterior Detailing,3.6
16180,P-2024-008,EMP-05,2024-02-05,Calculation,Cost Estimation Review,0.81
16181,P-2024-008,EMP-06,2024-02-13,Calculation,Permit Fee Calculation,1.91
16182,P-2024-008,EMP-04,2024-02-03,Calculation,Load Calculations (Wind/Seismic),2.69
16183,P-2024-008,EMP-08,2024-03-10,Calculation,Permit Fee Calculation,3.47
16184,P-2024-008,EMP-11,2024-02-27,Calculation,Load Calculations (Wind/Seismic),1.22
16185,P-2024-008,EMP-08,2024-02-03,Calculation,Energy Modeling,4.49
16186,P-2024-008,EMP-03,2024-03-04,Calculation,Permit Fee Calculation,3.41
16187,P-2024-008,EMP-04,2024-02-19,Calculation,Permit Fee Calculation,1.63
16188,P-2024-008,EMP-04,2024-02-14,Calculation,Structural Analysis (Beam/Column Sizing),4.75
16189,P-2024-008,EMP-03,2024-02-04,Calculation,Cost Estimation Review,1.81
16190,P-2024-008,EMP-05,2024-02-14,Calculation,Load Calculations (Wind/Seismic),1.46
16191,P-2024-008,EMP-02,2024-03-08,Calculation,Permit Fee Calculation,4.42
16192,P-2024-008,EMP-10,2024-02-10,Calculation,Energy Modeling,3.22
16193,P-2024-008,EMP-09,2024-03-01,Calculation,Load Calculations (Wind/Seismic),0.72
16194,P-2024-008,EMP-11,2024-02-25,Calculation,Permit Fee Calculation,3.57
16195,P-2024-008,EMP-01,2024-02-26,Calculation,Load Calculations (Wind/Seismic),1.36
16196,P-2024-008,EMP-02,2024-02-06,Calculation,Load Calculations (Wind/Seismic),2.27
16197,P-2024-008,EMP-10,2024-02-29,Drafting,3D Model Adjustments,1.72
16198,P-2024-008,EMP-01,2024-02-27,Drafting,Detail Sheet Generation,2.33
16199,P-2024-008,EMP-04,2024-02-16,Drafting,Detail Sheet Generation,1.89
16200,P-2024-008,EMP-05,2024-02-10,Drafting,Foundation Plan Updates,2.24
16201,P-2024-008,EMP-11,2024-02-24,Drafting,Detail Sheet Generation,2.72
16202,P-2024-008,EMP-04,2024-02-04,Drafting,Foundation Plan Updates,2.45
16203,P-2024-008,EMP-02,2024-02-29,Drafting,3D Model Adjustments,0.96
16204,P-2024-008,EMP-08,2024-02-10,Drafting,Markup Cleanup,2.08
16205,P-2024-008,EMP-06,2024-03-01,Drafting,Section Drawings,2.08
16206,P-2024-008,EMP-07,2024-02-08,Drafting,3D Model Adjustments,2.8
16207,P-2024-008,EMP-07,2024-03-09,Drafting,Detail Sheet Generation,1.97
16208,P-2024-008,EMP-02,2024-02-02,Drafting,Markup Cleanup,3.22
16209,P-2024-008,EMP-10,2024-02-23,Drafting,Foundation Plan Updates,1.72
16210,P-2024-008,EMP-06,2024-02-10,Drafting,3D Model Adjustments,2.96
16211,P-2024-008,EMP-06,2024-02-09,Drafting,3D Model Adjustments,2.04
16212,P-2024-008,EMP-10,2024-02-05,Drafting,Markup Cleanup,3.12
16213,P-2024-008,EMP-06,2024-02-28,Drafting,Detail Sheet Generation,3.28
16214,P-2024-008,EMP-01,2024-02-06,Drafting,Foundation Plan Updates,3.28
16215,P-2024-008,EMP-03,2024-02-23,Drafting,Foundation Plan Updates,1.77
16216,P-2024-008,EMP-05,2024-02-10,Drafting,Markup Cleanup,3.03
16217,P-2024-008,EMP-01,2024-03-01,Drafting,Foundation Plan Updates,2.81
16218,P-2024-008,EMP-02,2024-02-20,Drafting,3D Model Adjustments,0.25
16219,P-2024-008,EMP-06,2024-02-26,Drafting,Markup Cleanup,2.74
16220,P-2024-008,EMP-11,2024-03-03,Drafting,3D Model Adjustments,3.16
16221,P-2024-008,EMP-07,2024-02-22,Drafting,Foundation Plan Updates,0.62
16222,P-2024-008,EMP-06,2024-02-12,Drafting,Markup Cleanup,4.89
16223,P-2024-008,EMP-10,2024-02-18,Drafting,Markup Cleanup,2.47
16224,P-2024-008,EMP-02,2024-02-04,Drafting,Detail Sheet Generation,0.25
16225,P-2024-008,EMP-10,2024-02-12,Drafting,3D Model Adjustments,2.58
16226,P-2024-008,EMP-01,2024-02-06,Drafting,Markup Cleanup,1.9
16227,P-2024-008,EMP-11,2024-03-02,Drafting,Foundation Plan Updates,1.69
16228,P-2024-008,EMP-05,2024-03-01,Drafting,Markup Cleanup,3.1
16229,P-2024-008,EMP-01,2024-02-23,Drafting,3D Model Adjustments,3.04
16230,P-2024-008,EMP-07,2024-02-05,Drafting,3D Model Adjustments,2.49
16231,P-2024-008,EMP-05,2024-03-02,Drafting,Markup Cleanup,2.08
16232,P-2024-008,EMP-11,2024-02-21,Drafting,Foundation Plan Updates,3.08
16233,P-2024-008,EMP-02,2024-02-03,Drafting,Detail Sheet Generation,0.77
16234,P-2024-008,EMP-03,2024-02-04,Drafting,3D Model Adjustments,4.2
16235,P-2024-008,EMP-09,2024-02-23,Drafting,3D Model Adjustments,2.46
16236,P-2024-008,EMP-09,2024-02-10,Drafting,Section Drawings,0.85
16237,P-2024-008,EMP-09,2024-02-17,Drafting,Markup Cleanup,2.93
16238,P-2024-008,EMP-06,2024-03-04,Drafting,3D Model Adjustments,3.22
16239,P-2024-008,EMP-10,2024-02-25,Drafting,Foundation Plan Updates,1.19
16240,P-2024-008,EMP-09,2024-02-29,Drafting,3D Model Adjustments,4.32
16241,P-2024-008,EMP-02,2024-02-27,Drafting,3D Model Adjustments,1.13
16242,P-2024-008,EMP-01,2024-02-23,Drafting,Foundation Plan Updates,2.97
16243,P-2024-008,EMP-09,2024-02-23,Drafting,Section Drawings,1.31
16244,P-2024-008,EMP-03,2024-02-09,Drafting,Foundation Plan Updates,3.43
16245,P-2024-008,EMP-08,2024-02-15,Drafting,Foundation Plan Updates,2.54
16246,P-2024-008,EMP-02,2024-02-11,Drafting,3D Model Adjustments,1.81
16247,P-2024-008,EMP-03,2024-02-08,Drafting,Markup Cleanup,0.78
16248,P-2024-008,EMP-10,2024-02-11,Drafting,Markup Cleanup,3.31
16249,P-2024-008,EMP-07,2024-02-19,Drafting,Detail Sheet Generation,2.5
16250,P-2024-008,EMP-01,2024-02-22,Drafting,Section Drawings,2.67
16251,P-2024-008,EMP-04,2024-03-04,Drafting,Markup Cleanup,3.05
16252,P-2024-008,EMP-07,2024-02-03,Drafting,Section Drawings,3.23
16253,P-2024-008,EMP-04,2024-02-25,Drafting,Detail Sheet Generation,3.52
16254,P-2024-008,EMP-11,2024-02-24,Drafting,Section Drawings,2.91
16255,P-2024-008,EMP-02,2024-03-03,Drafting,Foundation Plan Updates,3.09
16256,P-2024-008,EMP-09,2024-02-19,Drafting,Section Drawings,4.24
16257,P-2024-008,EMP-03,2024-02-21,Drafting,3D Model Adjustments,0.48
16258,P-2024-008,EMP-10,2024-02-19,Drafting,3D Model Adjustments,0.9
16259,P-2024-008,EMP-02,2024-02-15,Drafting,Section Drawings,1.5
16260,P-2024-008,EMP-05,2024-02-07,Drafting,Foundation Plan Updates,1.9
16261,P-2024-008,EMP-09,2024-03-07,Drafting,Markup Cleanup,3.6
16262,P-2024-008,EMP-04,2024-02-02,Drafting,Markup Cleanup,2.72
16263,P-2024-008,EMP-10,2024-03-04,Drafting,Markup Cleanup,3.76
16264,P-2024-008,EMP-06,2024-03-06,Drafting,Markup Cleanup,1.81
16265,P-2024-008,EMP-01,2024-02-19,Drafting,3D Model Adjustments,2.19
16266,P-2024-008,EMP-10,2024-02-22,Drafting,Markup Cleanup,2.57
16267,P-2024-008,EMP-04,2024-02-04,Meeting,Permitting Authority Review,3.3
16268,P-2024-008,EMP-07,2024-02-10,Meeting,Permitting Authority Review,2.14
16269,P-2024-008,EMP-10,2024-03-09,Meeting,BIM Clash Detection Session,1.95
16270,P-2024-008,EMP-10,2024-02-11,Meeting,Permitting Authority Review,2.44
16271,P-2024-008,EMP-08,2024-02-06,Meeting,Permitting Authority Review,0.75
16272,P-2024-008,EMP-05,2024-02-05,Meeting,Permitting Authority Review,1.46
16273,P-2024-008,EMP-05,2024-03-07,Meeting,Internal Team Sync,3.39
16274,P-2024-008,EMP-11,2024-02-22,Meeting,Subcontractor Coordination,0.93
16275,P-2024-008,EMP-07,2024-02-10,Meeting,Internal Team Sync,0.55
16276,P-2024-008,EMP-04,2024-02-28,Meeting,Permitting Authority Review,3.47
16277,P-2024-008,EMP-11,2024-03-10,Meeting,Subcontractor Coordination,2.71
16278,P-2024-008,EMP-01,2024-02-16,Meeting,Internal Team Sync,2.61
16279,P-2024-008,EMP-04,2024-02-26,Meeting,Internal Team Sync,2.44
16280,P-2024-008,EMP-02,2024-02-26,Meeting,Subcontractor Coordination,2.45
16281,P-2024-008,EMP-01,2024-03-06,Meeting,Subcontractor Coordination,2.84
16282,P-2024-008,EMP-05,2024-02-03,Meeting,Subcontractor Coordination,2.98
16283,P-2024-008,EMP-10,2024-03-07,Meeting,BIM Clash Detection Session,3.68
16284,P-2024-008,EMP-03,2024-03-09,Meeting,Internal Team Sync,4.32
16285,P-2024-008,EMP-06,2024-03-10,Site Visit,Punch List Generation,2.17
16286,P-2024-008,EMP-08,2024-02-14,Site Visit,Quality Check (QA/QC),1.86
16287,P-2024-008,EMP-07,2024-02-20,Site Visit,Punch List Generation,3.18
16288,P-2024-008,EMP-06,2024-02-15,Site Visit,Quality Check (QA/QC),2.71
16289,P-2024-008,EMP-09,2024-02-18,Site Visit,Progress Inspection,1.22
16290,P-2024-008,EMP-09,2024-02-16,Site Visit,Punch List Generation,3.33
16291,P-2024-008,EMP-02,2024-02-03,Site Visit,Punch List Generation,4.38
16292,P-2024-008,EMP-04,2024-02-02,Site Visit,Quality Check (QA/QC),5.03
16293,P-2024-008,EMP-09,2024-02-04,Site Visit,RFI Clarification,1.72
16294,P-2024-008,EMP-04,2024-02-04,Site Visit,Progress Inspection,0.26
16295,P-2024-008,EMP-03,2024-03-01,Site Visit,Punch List Generation,0.38
16296,P-2024-008,EMP-02,2024-02-25,Site Visit,RFI Clarification,2.62
16297,P-2024-008,EMP-05,2024-02-21,Site Visit,Quality Check (QA/QC),3.68
16298,P-2024-008,EMP-11,2024-02-20,Site Visit,Quality Check (QA/QC),2.96
16299,P-2024-008,EMP-09,2024-02-11,Site Visit,Quality Check (QA/QC),1.63
16300,P-2024-008,EMP-09,2024-03-05,Site Visit,Punch List Generation,1.49
16301,P-2024-008,EMP-08,2024-03-03,Site Visit,RFI Clarification,2.86
16302,P-2024-008,EMP-02,2024-02-17,Site Visit,RFI Clarification,2.68
16303,P-2023-013,EMP-09,2023-12-25,Design,Material Specification Review,2.13
16304,P-2023-013,EMP-10,2024-01-03,Design,Material Specification Review,2.79
16305,P-2023-013,EMP-01,2023-11-21,Design,Material Specification Review,3.49
16306,P-2023-013,EMP-06,2023-12-30,Design,Facade/Exterior Detailing,3.31
16307,P-2023-013,EMP-05,2024-01-06,Design,MEP System Planning,1.49
16308,P-2023-013,EMP-08,2023-12-14,Design,Structural Concept,2.24
16309,P-2023-013,EMP-04,2023-11-16,Design,MEP System Planning,2.67
16310,P-2023-013,EMP-08,2023-11-15,Design,Structural Concept,1.81
16311,P-2023-013,EMP-10,2023-12-13,Design,Architectural Layout,2.72
16312,P-2023-013,EMP-02,2023-12-10,Design,Structural Concept,4.34
16313,P-2023-013,EMP-04,2023-12-05,Design,Material Specification Review,1.37
16314,P-2023-013,EMP-07,2023-11-26,Design,MEP System Planning,2.55
16315,P-2023-013,EMP-03,2023-12-02,Design,MEP System Planning,2.87
16316,P-2023-013,EMP-07,2023-12-14,Design,Structural Concept,0.96
16317,P-2023-013,EMP-11,2024-01-08,Design,Facade/Exterior Detailing,3.49
16318,P-2023-013,EMP-03,2023-11-20,Design,Facade/Exterior Detailing,1.34
16319,P-2023-013,EMP-09,2023-11-21,Design,Structural Concept,2.57
16320,P-2023-013,EMP-01,2024-01-04,Design,Structural Concept,1.99
16321,P-2023-013,EMP-07,2023-11-21,Design,Structural Concept,2.53
16322,P-2023-013,EMP-05,2023-12-06,Design,Structural Concept,1.71
16323,P-2023-013,EMP-11,2024-01-08,Design,Material Specification Review,2.68
16324,P-2023-013,EMP-02,2023-12-14,Design,Structural Concept,2.2
16325,P-2023-013,EMP-05,2023-11-24,Design,Material Specification Review,0.89
16326,P-2023-013,EMP-09,2023-11-16,Design,Architectural Layout,3.01
16327,P-2023-013,EMP-05,2023-12-28,Design,Material Specification Review,3.17
16328,P-2023-013,EMP-11,2024-01-08,Design,MEP System Planning,1.92
16329,P-2023-013,EMP-05,2023-12-04,Design,Architectural Layout,2.77
16330,P-2023-013,EMP-06,2023-11-30,Design,Architectural Layout,2.29
16331,P-2023-013,EMP-03,2023-12-07,Design,Architectural Layout,2.97
16332,P-2023-013,EMP-02,2023-12-29,Design,MEP System Planning,0.93
16333,P-2023-013,EMP-09,2024-01-08,Design,MEP System Planning,2.55
16334,P-2023-013,EMP-06,2024-01-01,Design,MEP System Planning,1.69
16335,P-2023-013,EMP-03,2023-11-17,Design,Facade/Exterior Detailing,2.46
16336,P-2023-013,EMP-05,2023-12-12,Design,Architectural Layout,2.77
16337,P-2023-013,EMP-10,2023-12-13,Design,MEP System Planning,4.43
16338,P-2023-013,EMP-07,2023-12-01,Design,Material Specification Review,2.81
16339,P-2023-013,EMP-11,2023-12-02,Design,Architectural Layout,1.4
16340,P-2023-013,EMP-07,2023-11-15,Design,Material Specification Review,2.55
16341,P-2023-013,EMP-01,2023-12-15,Design,Structural Concept,3.69
16342,P-2023-013,EMP-01,2023-12-16,Design,MEP System Planning,1.81
16343,P-2023-013,EMP-08,2023-11-20,Design,Structural Concept,3.37
16344,P-2023-013,EMP-10,2023-11-15,Design,Facade/Exterior Detailing,1.45
16345,P-2023-013,EMP-08,2023-12-04,Design,Structural Concept,2.55
16346,P-2023-013,EMP-09,2024-01-02,Design,Material Specification Review,2.26
16347,P-2023-013,EMP-11,2023-12-30,Design,Material Specification Review,1.99
16348,P-2023-013,EMP-01,2023-12-20,Design,Architectural Layout,1.0
16349,P-2023-013,EMP-04,2023-12-27,Design,Material Specification Review,2.11
16350,P-2023-013,EMP-11,2023-12-18,Design,Architectural Layout,0.25
16351,P-2023-013,EMP-01,2023-12-04,Design,Material Specification Review,3.84
16352,P-2023-013,EMP-01,2023-11-14,Design,Architectural Layout,1.87
16353,P-2023-013,EMP-11,2023-12-08,Design,Material Specification Review,3.28
16354,P-2023-013,EMP-04,2023-12-26,Design,Facade/Exterior Detailing,2.37
16355,P-2023-013,EMP-07,2023-12-27,Design,Architectural Layout,2.46
16356,P-2023-013,EMP-09,2023-12-14,Design,Facade/Exterior Detailing,2.86
16357,P-2023-013,EMP-02,2024-01-08,Design,MEP System Planning,3.03
16358,P-2023-013,EMP-10,2024-01-01,Design,MEP System Planning,3.73
16359,P-2023-013,EMP-09,2023-11-14,Design,Facade/Exterior Detailing,2.48
16360,P-2023-013,EMP-02,2024-01-09,Design,Material Specification Review,2.37
16361,P-2023-013,EMP-06,2023-12-28,Design,Material Specification Review,2.66
16362,P-2023-013,EMP-06,2023-11-25,Design,Structural Concept,2.68
16363,P-2023-013,EMP-09,2023-12-10,Design,Facade/Exterior Detailing,2.61
16364,P-2023-013,EMP-01,2023-12-02,Design,Facade/Exterior Detailing,3.99
16365,P-2023-013,EMP-07,2024-01-02,Design,Structural Concept,3.67
16366,P-2023-013,EMP-06,2023-11-15,Design,MEP System Planning,2.53
16367,P-2023-013,EMP-01,2023-11-19,Design,Architectural Layout,2.06
16368,P-2023-013,EMP-02,2023-11-24,Design,Structural Concept,1.57
16369,P-2023-013,EMP-03,2023-12-24,Design,Structural Concept,3.18
16370,P-2023-013,EMP-06,2023-12-17,Design,MEP System Planning,5.02
16371,P-2023-013,EMP-04,2023-12-31,Design,Facade/Exterior Detailing,0.98
16372,P-2023-013,EMP-07,2023-12-09,Design,Facade/Exterior Detailing,2.63
16373,P-2023-013,EMP-09,2024-01-09,Design,Structural Concept,1.91
16374,P-2023-013,EMP-03,2023-12-22,Design,Material Specification Review,2.68
16375,P-2023-013,EMP-10,2023-12-19,Design,Facade/Exterior Detailing,1.32
16376,P-2023-013,EMP-11,2023-12-03,Design,Architectural Layout,2.9
16377,P-2023-013,EMP-02,2023-11-22,Calculation,Permit Fee Calculation,3.51
16378,P-2023-013,EMP-05,2023-12-03,Calculation,Cost Estimation Review,2.2
16379,P-2023-013,EMP-01,2023-12-07,Calculation,Energy Modeling,1.22
16380,P-2023-013,EMP-05,2023-12-05,Calculation,Structural Analysis (Beam/Column Sizing),2.34
16381,P-2023-013,EMP-08,2023-12-07,Calculation,Cost Estimation Review,2.83
16382,P-2023-013,EMP-05,2023-12-20,Calculation,Cost Estimation Review,0.52
