log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
23153,P-2023-023,EMP-9,2023-02-03,Drafting,3D Model Adjustments,3.88
23154,P-2023-023,EMP-5,2023-02-05,Drafting,Detail Sheet Generation,4.11
23155,P-2023-023,EMP-3,2023-02-04,Drafting,Markup Cleanup,2.65
23156,P-2023-023,EMP-10,2023-02-06,Drafting,Markup Cleanup,3.33
23157,P-2023-023,EMP-9,2023-02-09,Drafting,3D Model Adjustments,0.58
23158,P-2023-023,EMP-11,2023-02-17,Drafting,Section Drawings,2.46
23159,P-2023-023,EMP-10,2023-02-14,Drafting,Foundation Plan Updates,2.45
23160,P-2023-023,EMP-3,2023-02-10,Drafting,Detail Sheet Generation,1.91
23161,P-2023-023,EMP-1,2023-02-06,Drafting,Detail Sheet Generation,5.21
23162,P-2023-023,EMP-10,2023-02-02,Drafting,3D Model Adjustments,3.02
23163,P-2023-023,EMP-3,2023-02-05,Drafting,Section Drawings,1.1
23164,P-2023-023,EMP-10,2023-02-03,Drafting,Detail Sheet Generation,0.91
23165,P-2023-023,EMP-11,2023-02-17,Drafting,Detail Sheet Generation,3.29
23166,P-2023-023,EMP-5,2023-02-19,Drafting,Markup Cleanup,2.58
23167,P-2023-023,EMP-4,2023-02-09,Drafting,Markup Cleanup,2.42
23168,P-2023-023,EMP-7,2023-02-17,Drafting,3D Model Adjustments,2.11
23169,P-2023-023,EMP-8,2023-02-09,Drafting,Section Drawings,1.47
23170,P-2023-023,EMP-5,2023-02-07,Drafting,3D Model Adjustments,1.6
23171,P-2023-023,EMP-5,2023-02-08,Drafting,Markup Cleanup,3.17
23172,P-2023-023,EMP-2,2023-02-09,Drafting,Markup Cleanup,4.71
23173,P-2023-023,EMP-1,2023-02-20,Drafting,Section Drawings,1.44
23174,P-2023-023,EMP-3,2023-02-15,Drafting,Section Drawings,3.52
23175,P-2023-023,EMP-9,2023-02-16,Drafting,Markup Cleanup,1.73
23176,P-2023-023,EMP-10,2023-02-20,Drafting,Detail Sheet Generation,3.11
23177,P-2023-023,EMP-2,2023-02-15,Drafting,Markup Cleanup,4.65
23178,P-2023-023,EMP-9,2023-02-09,Drafting,Section Drawings,2.49
23179,P-2023-023,EMP-10,2023-02-17,Drafting,Foundation Plan Updates,3.22
23180,P-2023-023,EMP-8,2023-02-04,Drafting,Detail Sheet Generation,3.05
23181,P-2023-023,EMP-3,2023-02-08,Drafting,Section Drawings,2.9
23182,P-2023-023,EMP-2,2023-02-07,Drafting,Section Drawings,4.49
23183,P-2023-023,EMP-6,2023-02-20,Drafting,Detail Sheet Generation,1.66
23184,P-2023-023,EMP-7,2023-02-06,Drafting,Foundation Plan Updates,2.08
23185,P-2023-023,EMP-6,2023-02-09,Drafting,Markup Cleanup,1.03
23186,P-2023-023,EMP-8,2023-02-06,Meeting,Internal Team Sync,5.57
23187,P-2023-023,EMP-5,2023-02-11,Meeting,Client Design Review,4.51
23188,P-2023-023,EMP-11,2023-02-08,Meeting,Internal Team Sync,4.95
23189,P-2023-023,EMP-6,2023-02-10,Meeting,Subcontractor Coordination,5.12
23190,P-2023-023,EMP-6,2023-02-10,Site Visit,RFI Clarification,4.02
23191,P-2023-023,EMP-6,2023-02-05,Site Visit,Existing Conditions Survey,3.45
23192,P-2023-023,EMP-3,2023-02-03,Site Visit,Quality Check (QA/QC),4.68
23193,P-2023-023,EMP-5,2023-02-17,Site Visit,Quality Check (QA/QC),4.55
23194,P-2023-024,EMP-4,2023-09-05,Design,Structural Concept,2.93
23195,P-2023-024,EMP-9,2023-09-06,Design,Facade/Exterior Detailing,2.95
23196,P-2023-024,EMP-7,2023-09-02,Design,Material Specification Review,3.01
23197,P-2023-024,EMP-6,2023-09-13,Design,Material Specification Review,2.38
23198,P-2023-024,EMP-11,2023-09-22,Design,Architectural Layout,4.71
23199,P-2023-024,EMP-11,2023-10-13,Design,Facade/Exterior Detailing,1.93
23200,P-2023-024,EMP-1,2023-10-11,Design,Architectural Layout,2.06
23201,P-2023-024,EMP-2,2023-10-22,Design,MEP System Planning,2.16
23202,P-2023-024,EMP-2,2023-09-15,Design,Facade/Exterior Detailing,2.52
23203,P-2023-024,EMP-9,2023-09-11,Design,Facade/Exterior Detailing,4.86
23204,P-2023-024,EMP-6,2023-10-09,Design,Material Specification Review,2.14
23205,P-2023-024,EMP-5,2023-10-12,Design,Material Specification Review,1.58
23206,P-2023-024,EMP-7,2023-09-15,Design,Architectural Layout,1.26
23207,P-2023-024,EMP-6,2023-09-09,Design,Facade/Exterior Detailing,2.23
23208,P-2023-024,EMP-6,2023-10-03,Design,Material Specification Review,0.7
23209,P-2023-024,EMP-3,2023-09-10,Design,Facade/Exterior Detailing,3.11
23210,P-2023-024,EMP-3,2023-10-06,Design,Architectural Layout,1.65
23211,P-2023-024,EMP-7,2023-09-25,Design,Structural Concept,2.06
23212,P-2023-024,EMP-8,2023-09-14,Design,Structural Concept,1.8
23213,P-2023-024,EMP-8,2023-09-18,Design,MEP System Planning,1.04
23214,P-2023-024,EMP-4,2023-09-07,Design,MEP System Planning,1.89
23215,P-2023-024,EMP-7,2023-11-01,Design,Material Specification Review,1.23
23216,P-2023-024,EMP-9,2023-09-30,Design,Architectural Layout,0.46
23217,P-2023-024,EMP-6,2023-10-17,Design,Material Specification Review,2.46
23218,P-2023-024,EMP-5,2023-09-07,Design,Material Specification Review,2.16
23219,P-2023-024,EMP-6,2023-10-16,Design,Material Specification Review,2.48
23220,P-2023-024,EMP-5,2023-10-08,Design,Architectural Layout,2.19
23221,P-2023-024,EMP-1,2023-10-01,Design,Structural Concept,0.5
23222,P-2023-024,EMP-1,2023-10-27,Design,Architectural Layout,4.47
23223,P-2023-024,EMP-10,2023-09-11,Design,Material Specification Review,0.5
23224,P-2023-024,EMP-6,2023-10-25,Design,Structural Concept,1.14
23225,P-2023-024,EMP-3,2023-09-02,Design,MEP System Planning,2.61
23226,P-2023-024,EMP-7,2023-09-07,Design,MEP System Planning,1.15
23227,P-2023-024,EMP-11,2023-09-04,Design,Structural Concept,2.42
23228,P-2023-024,EMP-2,2023-10-13,Design,Structural Concept,2.65
23229,P-2023-024,EMP-8,2023-09-18,Design,Structural Concept,0.26
23230,P-2023-024,EMP-5,2023-09-03,Design,Architectural Layout,0.98
23231,P-2023-024,EMP-2,2023-09-24,Design,Structural Concept,1.96
23232,P-2023-024,EMP-11,2023-10-13,Design,Facade/Exterior Detailing,3.06
23233,P-2023-024,EMP-11,2023-09-23,Design,MEP System Planning,2.52
23234,P-2023-024,EMP-10,2023-11-05,Design,MEP System Planning,2.52
23235,P-2023-024,EMP-7,2023-09-12,Design,Facade/Exterior Detailing,3.41
23236,P-2023-024,EMP-10,2023-09-24,Design,Facade/Exterior Detailing,2.45
23237,P-2023-024,EMP-4,2023-09-23,Design,Facade/Exterior Detailing,3.36
23238,P-2023-024,EMP-6,2023-10-08,Design,Facade/Exterior Detailing,0.4
23239,P-2023-024,EMP-9,2023-10-03,Calculation,Structural Analysis (Beam/Column Sizing),3.35
23240,P-2023-024,EMP-3,2023-10-25,Calculation,Energy Modeling,3.18
23241,P-2023-024,EMP-6,2023-09-17,Calculation,Load Calculations (Wind/Seismic),4.35
23242,P-2023-024,EMP-4,2023-11-01,Calculation,Load Calculations (Wind/Seismic),3.18
23243,P-2023-024,EMP-4,2023-09-29,Calculation,Structural Analysis (Beam/Column Sizing),2.73
23244,P-2023-024,EMP-2,2023-09-05,Calculation,Structural Analysis (Beam/Column Sizing),2.43
23245,P-2023-024,EMP-11,2023-10-07,Calculation,Cost Estimation R23120,P-2023-020,EMP-5,2024-07-24,Drafting,Markup Cleanup,3.56
23121,P-2023-020,EMP-11,2024-01-23,Drafting,Markup Cleanup,1.44
23122,P-2023-020,EMP-7,2024-01-30,Drafting,Detail Sheet Generation,0.89
23123,P-2023-020,EMP-6,2023-12-24,Drafting,Foundation Plan Updates,1.71
23124,P-2023-020,EMP-11,2024-04-25,Drafting,Markup Cleanup,2.84
23125,P-2023-020,EMP-5,2024-07-09,Drafting,Detail Sheet Generation,1.54
23126,P-2023-020,EMP-10,2024-07-25,Drafting,Markup Cleanup,3.09
23127,23252,P-2023-024,EMP-10,2023-11-04,Calculation,Energy Modeling,4.78
23253,P-2023-024,EMP-6,2023-09-16,Calculation,Permit Fee Calculation,5.89
23254,P-2023-024,EMP-7,2023-10-07,Calculation,Load Calculations (Wind/Seismic),3.07
23255,P-2023-024,EMP-9,2023-09-30,Calculation,Energy Modeling,3.14
23256,P-2023-024,EMP-2,2023-09-12,Calculation,Structural Analysis (Beam/Column Sizing),2.92
23257,P-2023-024,EMP-3,2023-10-21,Calculation,Cost Estimation Review,0.65
23258,P-2023-024,EMP-3,2023-10-24,Calculation,Energy Modeling,2.93
23259,P-2023-024,EMP-7,2023-10-05,Calculation,Structural Analysis (Beam/Column Sizing),3.37
23260,P-2023-024,EMP-3,2023-09-11,Calculation,Energy Modeling,1.87
23261,P-2023-024,EMP-6,2023-11-08,Drafting,Detail Sheet Generation,2.94
23262,P-2023-024,EMP-10,2023-09-24,Drafting,Detail Sheet Generation,2.55
23263,P-2023-024,EMP-10,2023-10-07,Drafting,Section Drawings,2.29
23264,P-2023-024,EMP-9,2023-09-03,Drafting,Section Drawings,0.5
23265,P-2023-024,EMP-4,2023-10-20,Drafting,Detail Sheet Generation,2.86
23266,P-2023-024,EMP-7,2023-09-22,Drafting,Markup Cleanup,1.7
23267,P-2023-024,EMP-1,2023-11-03,Drafting,Detail Sheet Generation,1.54
23268,P-2023-024,EMP-7,2023-11-01,Drafting,Foundation Plan Updates,2.73
23269,P-2023-024,EMP-7,2023-10-31,Drafting,3D Model Adjustments,0.99
23270,P-2023-024,EMP-1,2023-10-14,Drafting,Detail Sheet Generation,2.53
23271,P-2023-024,EMP-8,2023-10-21,Drafting,3D Model Adjustments,4.38
23272,P-2023-024,EMP-8,2023-10-31,Drafting,3D Model Adjustments,1.29
23273,P-2023-024,EMP-4,2023-11-06,Drafting,Markup Cleanup,1.41
23274,P-2023-024,EMP-5,2023-09-28,Drafting,Detail Sheet Generation,1.26
23275,P-2023-024,EMP-10,2023-10-07,Drafting,Markup Cleanup,3.03
23276,P-2023-024,EMP-9,2023-09-28,Drafting,Section Drawings,1.46
23277,P-2023-024,EMP-3,2023-11-07,Drafting,Detail Sheet Generation,1.78
23278,P-2023-024,EMP-2,2023-09-25,Drafting,3D Model Adjustments,1.01
23279,P-2023-024,EMP-9,2023-11-06,Drafting,Detail Sheet Generation,1.11
23280,P-2023-024,EMP-3,2023-10-10,Drafting,3D Model Adjustments,1.6
23281,P-2023-024,EMP-6,2023-10-10,Drafting,Detail Sheet Generation,1.45
23282,P-2023-024,EMP-8,2023-09-15,Drafting,Detail Sheet Generation,0.71
23283,P-2023-024,EMP-10,2023-10-31,Drafting,3D Model Adjustments,3.46
23284,P-2023-024,EMP-9,2023-10-31,Drafting,Detail Sheet Generation,1.87
23285,P-2023-024,EMP-10,2023-11-08,Drafting,Section Drawings,0.75
23286,P-2023-024,EMP-4,2023-09-09,Drafting,Markup Cleanup,1.78
23287,P-2023-024,EMP-2,2023-11-01,Drafting,Markup Cleanup,3.03
23288,P-2023-024,EMP-8,2023-10-14,Drafting,3D Model Adjustments,2.28
23289,P-2023-024,EMP-10,2023-10-24,Drafting,3D Model Adjustments,2.09
23290,P-2023-024,EMP-8,2023-10-01,Drafting,Section Drawings,1.95
23291,P-2023-024,EMP-10,2023-09-30,Drafting,Section Drawings,1.52
23292,P-2023-024,EMP-10,2023-11-04,Drafting,3D Model Adjustments,0.5
23293,P-2023-024,EMP-5,2023-09-11,Drafting,Foundation Plan Updates,1.75
23294,P-2023-024,EMP-6,2023-10-05,Drafting,Section Drawings,1.15
23295,P-2023-024,EMP-8,2023-09-22,Drafting,Section Drawings,2.0
23296,P-2023-024,EMP-1,2023-10-19,Drafting,3D Model Adjustments,1.82
23297,P-2023-024,EMP-4,2023-10-21,Drafting,3D Model Adjustments,0.5
23298,P-2023-024,EMP-1,2023-11-01,Drafting,Markup Cleanup,2.12
23299,P-2023-024,EMP-7,2023-10-28,Drafting,Section Drawings,3.26
23300,P-2023-024,EMP-3,2023-09-09,Drafting,Markup Cleanup,3.26
23301,P-2023-024,EMP-4,2023-10-30,Drafting,Foundation Plan Updates,1.39
23302,P-2023-024,EMP-7,2023-10-04,Drafting,Section Drawings,1.53
23303,P-2023-024,EMP-2,2023-10-05,Drafting,Markup Cleanup,1.58
23304,P-2023-024,EMP-4,2023-10-07,Drafting,Markup Cleanup,2.51
23305,P-2023-024,EMP-4,2023-10-08,Drafting,Markup Cleanup,1.16
23306,P-2023-024,EMP-8,2023-09-09,Drafting,Markup Cleanup,1.61
23307,P-2023-024,EMP-6,2023-11-03,Drafting,Foundation Plan Updates,3.63
23308,P-2023-024,EMP-8,2023-10-01,Drafting,Detail Sheet Generation,1.09
23309,P-2023-024,EMP-10,2023-09-20,Drafting,Section Drawings,2.93
23310,P-2023-024,EMP-3,2023-10-10,Drafting,Section Drawings,2.77
23311,P-2023-024,EMP-4,2023-09-06,Drafting,3D Model Adjustments,1.33
23312,P-2023-024,EMP-11,2023-10-18,Drafting,Detail Sheet Generation,1.7
23313,P-2023-024,EMP-1,2023-11-03,Drafting,Detail Sheet Generation,2.58
23314,P-2023-024,EMP-11,2023-09-27,Drafting,Foundation Plan Updates,1.77
23315,P-2023-024,EMP-1,2023-09-09,Drafting,Foundation Plan Updates,2.04
23316,P-2023-024,EMP-1,2023-09-15,Meeting,Permitting Authority Review,4.5
23317,P-2023-024,EMP-9,2023-10-20,Meeting,Permitting Authority Review,3.54
23318,P-2023-024,EMP-1,2023-11-07,Meeting,BIM Clash Detection Session,4.06
23319,P-2023-024,EMP-5,2023-10-25,Meeting,BIM Clash Detection Session,4.44
23320,P-2023-024,EMP-5,2023-10-01,Meeting,BIM Clash Detection Session,3.86
23321,P-2023-024,EMP-5,2023-09-21,Meeting,Client Design Review,3.91
23322,P-2023-024,EMP-4,2023-09-12,Meeting,BIM Clash Detection Session,2.74
23323,P-2023-024,EMP-8,2023-09-29,Meeting,Client Design Review,4.43
23324,P-2023-024,EMP-2,2023-10-24,Meeting,Permitting Authority Review,3.38
23325,P-2023-024,EMP-1,2023-11-02,Meeting,Client Design Review,4.42
23326,P-2023-024,EMP-2,2023-09-24,Meeting,Client Design Review,2.77
23327,P-2023-024,EMP-5,2023-09-20,Meeting,Permitting Authority Review,6.83
23328,P-2023-024,EMP-8,2023-11-03,Meeting,Internal Team Sync,3.99
23329,P-2023-024,EMP-10,2023-10-25,Meeting,Internal Team Sync,4.51
23330,P-2023-024,EMP-1,2023-09-08,Site Visit,Existing Conditions Survey,3.1
23331,P-2023-024,EMP-4,2023-09-26,Site Visit,Punch List Generation,2.14
23332,P-2023-024,EMP-1,2023-09-14,Site Visit,Progress Inspection,1.87
23333,P-2023-024,EMP-3,2023-09-14,Site Visit,Punch List Generation,4.6
23334,P-2023-024,EMP-4,2023-09-06,Site Visit,RFI Clarification,3.15
23335,P-2023-024,EMP-2,2023-09-26,Site Visit,Existing Conditions Survey,1.52
23336,P-2023-024,EMP-11,2023-10-28,Site Visit,Progress Inspection,2.78
23337,P-2023-024,EMP-8,2023-09-09,Site Visit,Quality Check (QA/QC),2.85
23338,P-2023-024,EMP-8,2023-11-08,Site Visit,RFI Clarification,2.04
23339,P-2023-024,EMP-5,2023-09-07,Site Visit,Quality Check (QA/QC),2.01
23340,P-2023-024,EMP-8,2023-09-04,Site Visit,RFI Clarification,4.02
23341,P-2023-024,EMP-10,2023-10-24,Site Visit,Progress Inspection,2.84
23342,P-2023-025,EMP-4,2023-03-21,Design,Facade/Exterior Detailing,3.51
23343,P-2023-025,EMP-1,2023-04-16,Design,Facade/Exterior Detailing,2.7
23344,P-2023-025,EMP-4,2023-04-29,Design,Material Specification Review,1.92
23345,P-2023-025,EMP-2,2023-04-01,Design,Structural Concept,3.66
23346,P-2023-025,EMP-9,2023-03-28,Design,MEP System Planning,2.92
23347,P-2023-025,EMP-8,2023-04-29,Design,MEP System Planning,1.98
23348,P-2023-025,EMP-7,2023-03-07,Design,Material Specification Review,2.95
23349,P-2023-025,EMP-5,2023-03-10,Design,Architectural Layout,4.42
23350,P-2023-025,EMP-9,2023-04-21,Design,Structural Concept,3.93
23351,P-2023-025,EMP-7,2023-03-03,Design,MEP System Planning,4.39
23352,P-2023-025,EMP-7,2023-04-28,Design,Architectural Layout,2.9
23353,P-2023-025,EMP-5,2023-05-05,Design,Architectural Layout,2.93
23354,P-2023-025,EMP-8,2023-03-21,Design,Facade/Exterior Detailing,3.03
23355,P-2023-025,EMP-9,2023-03-26,Design,Material Specification Review,4.33
23356,P-2023-025,EMP-11,2023-03-09,Design,Structural Concept,0.66
23357,P-2023-025,EMP-11,2023-04-17,Design,Structural Concept,3.99
23358,P-2023-025,EMP-4,2023-04-04,Design,Material Specification Review,4.34
23359,P-2023-025,EMP-6,2023-05-03,Design,Material Specification Review,2.57
23360,P-2023-025,EMP-7,2023-05-05,Design,Architectural Layout,1.67
23361,P-2023-025,EMP-8,2023-03-18,Design,Material Specification Revi23240,P-2023-020,EMP-3,2024-07-09,Drafting,3D Model Adjustments,1.87
23241,P-2023-020,EMP-5,2024-02-10,Drafting,Detail Sheet Generation,0.92
23242,P-2023-020,EMP-3,2024-01-30,Drafting,Markup Cleanup,0.96
23243,P-2023-020,EMP-3,2024-07-16,Drafting,Section Drawings,0.49
23244,P-2023-020,EMP-1,2024-03-10,Drafting,Section Drawings,1.39
23245,P-2023-020,EMP-10,2024-05-21,Drafting,Detail Sheet Generation,0.85
23246,P-2023-020,EMP-6,2024-03-30,Drafting,3D Model Adjustments,3.1
23247,P-2023-020,EMP-1,202423369,P-2023-025,EMP-6,2023-04-09,Design,MEP System Planning,4.35
23370,P-2023-025,EMP-3,2023-03-15,Design,Architectural Layout,3.43
23371,P-2023-025,EMP-5,2023-04-15,Design,Structural Concept,3.97
23372,P-2023-025,EMP-8,2023-03-14,Design,Structural Concept,3.91
23373,P-2023-025,EMP-8,2023-03-06,Design,Material Specification Review,1.71
23374,P-2023-025,EMP-5,2023-05-03,Design,MEP System Planning,2.37
23375,P-2023-025,EMP-7,2023-04-30,Design,Architectural Layout,3.21
23376,P-2023-025,EMP-6,2023-03-08,Design,Facade/Exterior Detailing,2.84
23377,P-2023-025,EMP-9,2023-05-01,Design,Material Specification Review,2.76
23378,P-2023-025,EMP-4,2023-03-15,Design,Facade/Exterior Detailing,3.79
23379,P-2023-025,EMP-5,2023-05-07,Design,Material Specification Review,4.75
23380,P-2023-025,EMP-4,2023-03-20,Design,MEP System Planning,3.67
23381,P-2023-025,EMP-1,2023-03-07,Design,Structural Concept,2.97
23382,P-2023-025,EMP-10,2023-03-10,Design,Architectural Layout,5.32
23383,P-2023-025,EMP-5,2023-03-06,Design,Architectural Layout,4.28
23384,P-2023-025,EMP-2,2023-04-05,Design,Material Specification Review,4.47
23385,P-2023-025,EMP-7,2023-03-06,Design,Architectural Layout,2.83
23386,P-2023-025,EMP-3,2023-04-03,Design,MEP System Planning,4.11
23387,P-2023-025,EMP-5,2023-04-03,Design,Architectural Layout,2.81
23388,P-2023-025,EMP-7,2023-03-11,Design,Structural Concept,3.03
23389,P-2023-025,EMP-2,2023-04-02,Design,Facade/Exterior Detailing,3.62
23390,P-2023-025,EMP-1,2023-03-06,Design,Structural Concept,4.65
23391,P-2023-025,EMP-1,2023-03-10,Design,Structural Concept,3.49
23392,P-2023-025,EMP-2,2023-03-02,Design,Facade/Exterior Detailing,3.93
23393,P-2023-025,EMP-3,2023-04-16,Design,Facade/Exterior Detailing,2.89
23394,P-2023-025,EMP-4,2023-04-18,Design,MEP System Planning,2.96
23395,P-2023-025,EMP-8,2023-04-19,Design,Material Specification Review,2.36
23396,P-2023-025,EMP-3,2023-04-17,Design,Structural Concept,3.78
23397,P-2023-025,EMP-5,2023-05-09,Design,Structural Concept,2.43
23398,P-2023-025,EMP-6,2023-05-05,Design,MEP System Planning,5.91
23399,P-2023-025,EMP-7,2023-04-15,Design,Facade/Exterior Detailing,4.03
23400,P-2023-025,EMP-4,2023-03-29,Design,MEP System Planning,3.9
23401,P-2023-025,EMP-1,2023-03-28,Design,Structural Concept,3.08
23402,P-2023-025,EMP-6,2023-04-05,Calculation,Structural Analysis (Beam/Column Sizing),1.76
23403,P-2023-025,EMP-4,2023-03-06,Calculation,Energy Modeling,3.78
23404,P-2023-025,EMP-8,2023-03-09,Calculation,Load Calculations (Wind/Seismic),0.5
23405,P-2023-025,EMP-3,2023-03-07,Calculation,Load Calculations (Wind/Seismic),3.48
23406,P-2023-025,EMP-3,2023-04-08,Calculation,Structural Analysis (Beam/Column Sizing),4.46
23407,P-2023-025,EMP-10,2023-04-02,Calculation,Energy Modeling,3.71
23408,P-2023-025,EMP-4,2023-03-31,Calculation,Energy Modeling,1.14
23409,P-2023-025,EMP-8,2023-05-01,Calculation,Energy Modeling,4.44
23410,P-2023-025,EMP-3,2023-03-22,Calculation,Permit Fee Calculation,2.73
23411,P-2023-025,EMP-2,2023-05-01,Calculation,Structural Analysis (Beam/Column Sizing),1.37
23412,P-2023-025,EMP-10,2023-03-18,Calculation,Cost Estimation Review,4.26
23413,P-2023-025,EMP-2,2023-03-12,Calculation,Cost Estimation Review,2.44
23414,P-2023-025,EMP-6,2023-04-06,Calculation,Structural Analysis (Beam/Column Sizing),2.62
23415,P-2023-025,EMP-6,2023-05-07,Calculation,Structural Analysis (Beam/Column Sizing),3.25
23416,P-2023-025,EMP-3,2023-04-23,Calculation,Load Calculations (Wind/Seismic),4.3
23417,P-2023-025,EMP-2,2023-04-08,Calculation,Energy Modeling,2.97
23418,P-2023-025,EMP-7,2023-04-02,Calculation,Structural Analysis (Beam/Column Sizing),2.2
23419,P-2023-025,EMP-6,2023-03-19,Calculation,Energy Modeling,3.08
23420,P-2023-025,EMP-3,2023-04-10,Calculation,Load Calculations (Wind/Seismic),0.28
23421,P-2023-025,EMP-5,2023-04-15,Calculation,Permit Fee Calculation,4.6
23422,P-2023-025,EMP-6,2023-03-15,Calculation,Cost Estimation Review,1.64
23423,P-2023-025,EMP-3,2023-03-23,Calculation,Load Calculations (Wind/Seismic),3.84
23424,P-2023-025,EMP-3,2023-03-07,Calculation,Permit Fee Calculation,3.25
23425,P-2023-025,EMP-3,2023-03-01,Calculation,Structural Analysis (Beam/Column Sizing),0.81
23426,P-2023-025,EMP-10,2023-05-06,Calculation,Cost Estimation Review,2.6
23427,P-2023-025,EMP-6,2023-04-06,Calculation,Load Calculations (Wind/Seismic),2.33
23428,P-2023-025,EMP-2,2023-04-08,Calculation,Structural Analysis (Beam/Column Sizing),3.07
23429,P-2023-025,EMP-10,2023-03-23,Calculation,Cost Estimation Review,2.4
23430,P-2023-025,EMP-3,2023-05-06,Calculation,Energy Modeling,2.94
23431,P-2023-025,EMP-10,2023-05-08,Calculation,Cost Estimation Review,1.62
23432,P-2023-025,EMP-1,2023-04-04,Calculation,Permit Fee Calculation,2.6
23433,P-2023-025,EMP-11,2023-03-24,Calculation,Structural Analysis (Beam/Column Sizing),3.74
23434,P-2023-025,EMP-1,2023-03-13,Calculation,Load Calculations (Wind/Seismic),3.84
23435,P-2023-025,EMP-2,2023-04-30,Calculation,Load Calculations (Wind/Seismic),2.07
23436,P-2023-025,EMP-11,2023-04-26,Calculation,Permit Fee Calculation,0.5
23437,P-2023-025,EMP-8,2023-03-11,Calculation,Energy Modeling,2.85
23438,P-2023-025,EMP-9,2023-04-10,Calculation,Permit Fee Calculation,3.81
23439,P-2023-025,EMP-11,2023-04-23,Calculation,Structural Analysis (Beam/Column Sizing),3.0
23440,P-2023-025,EMP-5,2023-03-08,Calculation,Cost Estimation Review,2.5
23441,P-2023-025,EMP-7,2023-04-25,Calculation,Energy Modeling,0.55
23442,P-2023-025,EMP-7,2023-03-17,Calculation,Structural Analysis (Beam/Column Sizing),1.84
23443,P-2023-025,EMP-2,2023-03-24,Calculation,Cost Estimation Review,2.99
23444,P-2023-025,EMP-2,2023-03-17,Calculation,Structural Analysis (Beam/Column Sizing),2.31
23445,P-2023-025,EMP-8,2023-04-21,Calculation,Permit Fee Calculation,2.96
23446,P-2023-025,EMP-9,2023-03-26,Calculation,Structural Analysis (Beam/Column Sizing),3.15
23447,P-2023-025,EMP-6,2023-03-03,Calculation,Cost Estimation Review,2.86
23448,P-2023-025,EMP-9,2023-04-21,Calculation,Energy Modeling,2.77
23449,P-2023-025,EMP-3,2023-03-21,Calculation,Energy Modeling,2.08
23450,P-2023-025,EMP-11,2023-04-20,Calculation,Energy Modeling,1.84
23451,P-2023-025,EMP-10,2023-05-08,Calculation,Structural Analysis (Beam/Column Sizing),1.9
23452,P-2023-025,EMP-2,2023-04-21,Calculation,Cost Estimation Review,2.55
23453,P-2023-025,EMP-3,2023-03-06,Calculation,Cost Estimation Review,1.51
23454,P-2023-025,EMP-1,2023-04-26,Calculation,Cost Estimation Review,1.7
23455,P-2023-025,EMP-7,2023-05-08,Calculation,Energy Modeling,1.15
23456,P-2023-025,EMP-7,2023-03-25,Calculation,Permit Fee Calculation,2.37
23457,P-2023-025,EMP-5,2023-03-14,Calculation,Load Calculations (Wind/Seismic),2.39
23458,P-2023-025,EMP-9,2023-04-17,Calculation,Structural Analysis (Beam/Column Sizing),3.18
23459,P-2023-025,EMP-4,2023-04-12,Calculation,Structural Analysis (Beam/Column Sizing),3.23
23460,P-2023-025,EMP-4,2023-03-05,Calculation,Cost Estimation Review,2.47
23461,P-2023-025,EMP-7,2023-03-02,Calculation,Energy Modeling,3.93
23462,P-2023-025,EMP-5,2023-04-18,Calculation,Cost Estimation Review,3.12
23463,P-2023-025,EMP-10,2023-04-23,Calculation,Permit Fee Calculation,2.91
23464,P-2023-025,EMP-10,2023-03-27,Calculation,Permit Fee Calculation,1.93
23465,P-2023-025,EMP-8,2023-04-02,Calculation,Load Calculations (Wind/Seismic),2.48
23466,P-2023-025,EMP-5,2023-04-11,Calculation,Cost Estimation Review,1.43
23467,P-2023-025,EMP-6,2023-05-02,Drafting,Markup Cleanup,3.61
23468,P-2023-025,EMP-9,2023-04-06,Drafting,Foundation Plan Updates,0.5
23469,P-2023-025,EMP-5,2023-05-08,Drafting,Markup Cleanup,3.69
23470,P-2023-025,EMP-8,2023-05-01,Drafting,Foundation Plan Updates,1.99
23471,P-2023-025,EMP-10,2023-03-123360,P-2023-020,EMP-11,2024-08-17,Drafting,Detail Sheet Generation,2.45
23361,P-2023-020,EMP-3,2024-07-05,Drafting,Foundation Plan Updates,2.45
23362,P-2023-020,EMP-11,2024-01-11,Drafting,Markup Cleanup,2.71
23363,P-2023-020,EMP-4,2024-03-29,Drafting,Detail Sheet Generation,1.37
23364,P-2023-020,EMP-2,2024-05-11,Drafting,Section Drawings,2.99
23365,P-2023-020,EMP-3,2024-04-26,Drafting,Detail Sheet Generation,3.05
23366,P-2023-020,EMP-2,2024-09-17,Drafting,Foundation Plan Updates,2.3
23367,P-2023-020,EMP-123479,P-2023-025,EMP-11,2023-03-15,Drafting,3D Model Adjustments,2.13
23480,P-2023-025,EMP-11,2023-03-06,Drafting,Foundation Plan Updates,3.23
23481,P-2023-025,EMP-2,2023-04-28,Drafting,Detail Sheet Generation,2.23
23482,P-2023-025,EMP-1,2023-04-18,Drafting,Markup Cleanup,4.28
23483,P-2023-025,EMP-6,2023-04-09,Drafting,Markup Cleanup,1.45
23484,P-2023-025,EMP-10,2023-04-19,Drafting,Markup Cleanup,3.18
23485,P-2023-025,EMP-8,2023-04-12,Drafting,Section Drawings,3.34
23486,P-2023-025,EMP-1,2023-03-24,Drafting,Detail Sheet Generation,4.51
